SLOT	Player_name	Player_team	Player_position	Player_projection	Player_score	Matchup	Owner	Week
Bench	Drake London	Atl	WR	15.2	17.4	CC_v_AY	AY	2
Bench	Calvin Ridley	Ten	WR	13.9	24.7	CC_v_AY	AY	2
Bench	Terry McLaurin	Wsh	WR	11.9	8.2	CC_v_AY	AY	2
Bench	Chuba Hubbard	Car	RB	12.0	11.6	CC_v_AY	AY	2
Bench	Ladd McConkey	LAC	WR	12.0	4.6	CC_v_AY	AY	2
Bench	Trey Benson	Ari	RB	4.6	2.7	CC_v_AY	AY	2
Bench	Adonai Mitchell	Ind	WR	8.1	4.0	CC_v_AY	AY	2
QB	Joe Burrow	Cin	QB	18.9	17.22	CM_v_TN	CM	2
RB	Kyren Williams	LAR	RB	20.2	15.2	CM_v_TN	CM	2
RB	Zack Moss	Cin	RB	11.9	5.7	CM_v_TN	CM	2
WR	CeeDee Lamb	Dal	WR	20.3	19.0	CM_v_TN	CM	2
WR	Zay Flowers	Bal	WR	14.3	22.1	CM_v_TN	CM	2
TE	Travis Kelce	KC	TE	13.5	1.6	CM_v_TN	CM	2
FLEX	Khalil Shakir	Buf	WR	9.1	10.6	CM_v_TN	CM	2
OP	Justin Herbert	LAC	QB	17.3	12.0	CM_v_TN	CM	2
D/ST	Commanders	Wsh	D/ST	7.6	4.0	CM_v_TN	CM	2
Bench	Zamir White	LV	RB	10.7	6.8	CM_v_TN	CM	2
Bench	Javonte Williams	Dal	RB	11.0	11.5	CM_v_TN	CM	2
Bench	Joshua Palmer	Buf	WR	10.9	3.9	CM_v_TN	CM	2
Bench	Drake Maye	NE	QB	0.0	0.0	CM_v_TN	CM	2
Bench	Adam Thielen	Car	WR	10.0	4.0	CM_v_TN	CM	2
Bench	Tyrone Tracy Jr.	NYG	RB	4.7	0.2	CM_v_TN	CM	2
Bench	Devaughn Vele	Den	WR	0.0	0.0	CM_v_TN	CM	2
QB	Justin Fields	NYJ	QB	19.5	11.38	CM_v_TN	TN	2
RB	Najee Harris	LAC	RB	13.0	8.4	CM_v_TN	TN	2
RB	Chase Brown	Cin	RB	8.3	3.1	CM_v_TN	TN	2
WR	Tyreek Hill	Mia	WR	21.6	6.6	CM_v_TN	TN	2
WR	Garrett Wilson	NYJ	WR	16.5	10.2	CM_v_TN	TN	2
TE	Sam LaPorta	Det	TE	13.7	3.3	CM_v_TN	TN	2
FLEX	Deebo Samuel Sr.	Wsh	WR	19.2	18.0	CM_v_TN	TN	2
OP	Matthew Stafford	LAR	QB	18.4	6.64	CM_v_TN	TN	2
D/ST	Jets	NYJ	D/ST	7.8	12.0	CM_v_TN	TN	2
Bench	Marvin Harrison Jr.	Ari	WR	14.6	29.0	CM_v_TN	TN	2
Bench	Kirk Cousins	Atl	QB	17.6	17.54	CM_v_TN	TN	2
Bench	Jerry Jeudy	Cle	WR	9.6	12.3	CM_v_TN	TN	2
Bench	Nick Chubb	Cle	RB	0.0	0.0	CM_v_TN	TN	2
Bench	Tyler Allgeier	Atl	RB	6.2	7.5	CM_v_TN	TN	2
Bench	Allen Lazard	NYJ	WR	9.5	3.1	CM_v_TN	TN	2
Bench	Tank Bigsby	Jax	RB	4.4	0.0	CM_v_TN	TN	2
QB	Caleb Williams	Chi	QB	16.6	19.32	MF_v_JR	MF	3
RB	David Montgomery	Det	RB	12.1	21.2	MF_v_JR	MF	3
RB	J.K. Dobbins	LAC	RB	13.0	8.4	MF_v_JR	MF	3
WR	Amon-Ra St. Brown	Det	WR	18.0	20.5	MF_v_JR	MF	3
WR	DJ Moore	Chi	WR	15.8	15.2	MF_v_JR	MF	3
TE	Dalton Kincaid	Buf	TE	10.3	13.1	MF_v_JR	MF	3
FLEX	Darnell Mooney	Atl	WR	10.9	14.6	MF_v_JR	MF	3
OP	Jacoby Brissett	Ari	QB	13.9	3.92	MF_v_JR	MF	3
D/ST	Steelers	Pit	D/ST	6.5	12.0	MF_v_JR	MF	3
Bench	Isiah Pacheco	KC	RB	0.0	0.0	MF_v_JR	MF	3
Bench	Ezekiel Elliott	FA	RB	9.6	2.2	MF_v_JR	MF	3
Bench	Jayden Reed	GB	WR	8.6	10.9	MF_v_JR	MF	3
Bench	Alexander Mattison	Mia	RB	8.4	13.4	MF_v_JR	MF	3
Bench	Quentin Johnston	LAC	WR	10.4	12.4	MF_v_JR	MF	3
Bench	Tyler Johnson	LAR	WR	10.6	5.0	MF_v_JR	MF	3
Bench	Mike Gesicki	Cin	TE	7.2	8.7	MF_v_JR	MF	3
QB	Brock Purdy	SF	QB	19.5	25.78	MF_v_JR	JR	3
RB	Bijan Robinson	Atl	RB	20.9	13.2	MF_v_JR	JR	3
RB	Rhamondre Stevenson	NE	RB	15.7	0.3	MF_v_JR	JR	3
WR	Mike Evans	TB	WR	14.6	3.7	MF_v_JR	JR	3
WR	Xavier Worthy	KC	WR	11.7	5.0	MF_v_JR	JR	3
TE	Brock Bowers	LV	TE	11.7	7.1	MF_v_JR	JR	3
FLEX	Tee Higgins	Cin	WR	9.6	6.9	MF_v_JR	JR	3
OP	Deshaun Watson	Cle	QB	16.6	16.44	MF_v_JR	JR	3
D/ST	Packers	GB	D/ST	7.2	24.0	MF_v_JR	JR	3
Bench	A.J. Brown	Phi	WR	0.0	0.0	MF_v_JR	JR	3
Bench	Kenneth Walker III	Sea	RB	0.0	0.0	MF_v_JR	JR	3
Bench	Jake Ferguson	Dal	TE	10.6	15.5	MF_v_JR	JR	3
Bench	Antonio Gibson	NE	RB	6.8	6.7	MF_v_JR	JR	3
Bench	Keon Coleman	Buf	WR	9.3	9.4	MF_v_JR	JR	3
Bench	Xavier Legette	Car	WR	7.2	6.2	MF_v_JR	JR	3
Bench	Malik Willis	GB	QB	12.3	25.38	MF_v_JR	JR	3
QB	Baker Mayfield	TB	QB	18.5	9.52	DW_v_MR	DW	3
RB	Breece Hall	NYJ	RB	21.2	18.3	DW_v_MR	DW	3
RB	Alvin Kamara	NO	RB	21.4	15.7	DW_v_MR	DW	3
WR	Justin Jefferson	Min	WR	18.8	20.1	DW_v_MR	DW	3
WR	Chris Godwin	TB	WR	15.1	17.3	DW_v_MR	DW	3
TE	Trey McBride	Ari	TE	13.1	5.5	DW_v_MR	DW	3
FLEX	De'Von Achane	Mia	RB	18.7	8.8	DW_v_MR	DW	3
OP	Sam Darnold	Sea	QB	16.5	23.24	DW_v_MR	DW	3
D/ST	Seahawks	Sea	D/ST	7.7	14.0	DW_v_MR	DW	3
Bench	Bo Nix	Den	QB	14.4	19.34	DW_v_MR	DW	3
Bench	Christian Watson	GB	WR	6.8	8.7	DW_v_MR	DW	3
Bench	Brian Thomas Jr.	Jax	WR	10.8	9.8	DW_v_MR	DW	3
Bench	Jonathon Brooks	Car	RB	0.0	0.0	DW_v_MR	DW	3
Bench	Braelon Allen	NYJ	RB	7.3	9.8	DW_v_MR	DW	3
Bench	Jaylen Wright	Mia	RB	3.6	1.7	DW_v_MR	DW	3
Bench	Jordan Whittington	LAR	WR	8.5	5.8	DW_v_MR	DW	3
QB	Lamar Jackson	Bal	QB	20.6	25.98	DW_v_MR	MR	3
RB	Rachaad White	TB	RB	14.2	8.5	DW_v_MR	MR	3
RB	Josh Jacobs	GB	RB	15.9	5.8	DW_v_MR	MR	3
WR	DK Metcalf	Pit	WR	14.3	20.4	DW_v_MR	MR	3
WR	Demarcus Robinson	SF	WR	11.2	4.2	DW_v_MR	MR	3
TE	Pat Freiermuth	Pit	TE	7.9	7.3	DW_v_MR	MR	3
FLEX	Aaron Jones	Min	RB	14.2	25.8	DW_v_MR	MR	3
OP	Jared Goff	Det	QB	16.6	15.56	DW_v_MR	MR	3
D/ST	Bears	Chi	D/ST	6.2	5.0	DW_v_MR	MR	3
Bench	Puka Nacua	LAR	WR	0.0	0.0	DW_v_MR	MR	3
Bench	Amari Cooper	Buf	WR	11.9	27.6	DW_v_MR	MR	3
Bench	Courtland Sutton	Den	WR	11.0	13.8	DW_v_MR	MR	3
Bench	Gus Edwards	FA	RB	6.6	0.9	DW_v_MR	MR	3
Bench	Will Levis	Ten	QB	14.7	15.6	DW_v_MR	MR	3
Bench	Gardner Minshew	KC	QB	14.7	14.96	DW_v_MR	MR	3
Bench	Carson Steele	KC	RB	10.8	8.4	DW_v_MR	MR	3
QB	Kyler Murray	Ari	QB	19.3	15.78	AY_v_ZW	AY	3
RB	James Cook	Buf	RB	16.3	18.7	AY_v_ZW	AY	3
RB	Jordan Mason	Min	RB	18.6	10.8	AY_v_ZW	AY	3
WR	Ja'Marr Chase	Cin	WR	18.7	29.8	AY_v_ZW	AY	3
WR	Rashee Rice	KC	WR	18.0	29.1	AY_v_ZW	AY	3
TE	Dalton Schultz	Hou	TE	8.2	3.1	AY_v_ZW	AY	3
FLEX	Calvin Ridley	Ten	WR	12.6	1.9	AY_v_ZW	AY	3
OP	Drake London	Atl	WR	14.1	18.7	AY_v_ZW	AY	3
D/ST	Raiders	LV	D/ST	7.2	-4.0	AY_v_ZW	AY	3
Bench	Joe Mixon	Hou	RB	0.0	0.0	AY_v_ZW	AY	3
Bench	Terry McLaurin	Wsh	WR	11.3	20.0	AY_v_ZW	AY	3
Bench	Chuba Hubbard	Car	RB	12.7	27.9	AY_v_ZW	AY	3
Bench	Daniel Jones	Ind	QB	14.9	19.44	AY_v_ZW	AY	3
Bench	Ladd McConkey	LAC	WR	11.2	7.4	AY_v_ZW	AY	3
Bench	Trey Benson	Ari	RB	5.6	0.8	AY_v_ZW	AY	3
Bench	Dare Ogunbowale	Hou	RB	7.9	4.8	AY_v_ZW	AY	3
QB	C.J. Stroud	Hou	QB	18.7	11.8	AY_v_ZW	ZW	3
RB	Jonathan Taylor	Ind	RB	17.7	26.5	AY_v_ZW	ZW	3
RB	Derrick Henry	Bal	RB	15.1	30.4	AY_v_ZW	ZW	3
WR	Nico Collins	Hou	WR	16.5	12.6	AY_v_ZW	ZW	3
WR	Jaylen Waddle	Mia	WR	11.0	6.6	AY_v_ZW	ZW	3
TE	Tyler Conklin	NYJ	TE	6.9	14.3	AY_v_ZW	ZW	3
FLEX	Brian Robinson Jr.	Wsh	RB	14.2	10.7	AY_v_ZW	ZW	3
OP	Jayden Daniels	Wsh	QB	18.9	28.06	AY_v_ZW	ZW	3
D/ST	Browns	Cle	D/ST	8.9	8.0	AY_v_ZW	ZW	3
Bench	Keenan Allen	Chi	WR	0.0	0.0	AY_v_ZW	ZW	3
Bench	David Njoku	Cle	TE	0.0	0.0	AY_v_ZW	ZW	3
Bench	Rico Dowdle	Car	RB	9.5	8.6	AY_v_ZW	ZW	3
Bench	Brandin Cooks	Dal	WR	8.6	3.6	AY_v_ZW	ZW	3
Bench	Taysom Hill	NO	TE	0.0	0.0	AY_v_ZW	ZW	3
Bench	Bucky Irving	TB	RB	8.5	11.4	AY_v_ZW	ZW	3
Bench	Andy Dalton	Car	QB	12.7	24.56	AY_v_ZW	ZW	3
QB	Patrick Mahomes	KC	QB	20.8	17.38	EM_v_CM	EM	3
RB	Travis Etienne Jr.	Jax	RB	14.9	12.5	EM_v_CM	EM	3
RB	Devin Singletary	NYG	RB	12.8	18.8	EM_v_CM	EM	3
WR	Brandon Aiyuk	SF	WR	17.5	9.8	EM_v_CM	EM	3
WR	Stefon Diggs	Hou	WR	12.5	19.92	EM_v_CM	EM	3
TE	Hunter Henry	NE	TE	8.5	2.9	EM_v_CM	EM	3
FLEX	Jaxon Smith-Njigba	Sea	WR	13.0	6.9	EM_v_CM	EM	3
OP	Aaron Rodgers	FA	QB	16.2	21.04	EM_v_CM	EM	3
D/ST	Buccaneers	TB	D/ST	8.2	2.0	EM_v_CM	EM	3
Bench	D'Andre Swift	Chi	RB	14.9	6.2	EM_v_CM	EM	3
Bench	George Kittle	SF	TE	0.0	0.0	EM_v_CM	EM	3
Bench	Christian Kirk	Hou	WR	10.7	15.9	EM_v_CM	EM	3
Bench	Russell Wilson	Pit	QB	0.0	0.0	EM_v_CM	EM	3
Bench	DeAndre Hopkins	Bal	WR	7.6	19.3	EM_v_CM	EM	3
Bench	Romeo Doubs	GB	WR	6.8	2.8	EM_v_CM	EM	3
Bench	Rashod Bateman	Bal	WR	6.7	11.8	EM_v_CM	EM	3
QB	Joe Burrow	Cin	QB	19.9	25.36	EM_v_CM	CM	3
RB	Kyren Williams	LAR	RB	18.8	31.6	EM_v_CM	CM	3
RB	Zack Moss	Cin	RB	14.1	20.7	EM_v_CM	CM	3
WR	CeeDee Lamb	Dal	WR	21.1	8.7	EM_v_CM	CM	3
WR	Zay Flowers	Bal	WR	14.9	5.3	EM_v_CM	CM	3
TE	Travis Kelce	KC	TE	12.5	7.0	EM_v_CM	CM	3
FLEX	Cam Akers	Min	RB	11.6	9.9	EM_v_CM	CM	3
OP	Justin Herbert	LAC	QB	14.5	9.0	EM_v_CM	CM	3
D/ST	Texans	Hou	D/ST	7.6	6.0	EM_v_CM	CM	3
Bench	Zamir White	LV	RB	13.5	3.4	EM_v_CM	CM	3
Bench	Javonte Williams	Dal	RB	12.6	6.1	EM_v_CM	CM	3
Bench	Khalil Shakir	Buf	WR	9.7	19.2	EM_v_CM	CM	3
Bench	Adam Thielen	Car	WR	8.6	13.0	EM_v_CM	CM	3
Bench	Colby Parkinson	LAR	TE	8.6	5.1	EM_v_CM	CM	3
Bench	Alec Pierce	Ind	WR	6.7	5.4	EM_v_CM	CM	3
Bench	Jalen Tolbert	Dal	WR	8.4	13.2	EM_v_CM	CM	3
QB	Jalen Hurts	Phi	QB	20.9	11.94	SH_v_CC	SH	3
RB	Jahmyr Gibbs	Det	RB	16.1	16.3	SH_v_CC	SH	3
RB	Tony Pollard	Ten	RB	15.2	5.9	SH_v_CC	SH	3
WR	Chris Olave	NO	WR	15.8	20.6	SH_v_CC	SH	3
WR	Tank Dell	Hou	WR	12.1	11.2	SH_v_CC	SH	3
TE	Mark Andrews	Bal	TE	10.8	0.0	SH_v_CC	SH	3
FLEX	Jameson Williams	Det	WR	13.3	1.2	SH_v_CC	SH	3
OP	Anthony Richardson	Ind	QB	17.6	7.08	SH_v_CC	SH	3
D/ST	Chargers	LAC	D/ST	8.3	4.0	SH_v_CC	SH	3
Bench	Michael Pittman Jr.	Ind	WR	13.3	7.6	SH_v_CC	SH	3
Bench	Jerome Ford	Cle	RB	13.7	10.0	SH_v_CC	SH	3
Bench	Tyjae Spears	Ten	RB	10.2	10.1	SH_v_CC	SH	3
Bench	Derek Carr	NO	QB	18.2	8.98	SH_v_CC	SH	3
Bench	Isaiah Likely	Bal	TE	8.1	1.4	SH_v_CC	SH	3
Bench	Samaje Perine	Cin	RB	9.9	7.0	SH_v_CC	SH	3
Bench	Kareem Hunt	KC	RB	0.0	0.0	SH_v_CC	SH	3
QB	Trevor Lawrence	Jax	QB	16.3	10.42	SH_v_CC	CC	3
RB	Saquon Barkley	Phi	RB	17.2	33.6	SH_v_CC	CC	3
RB	Jaylen Warren	Pit	RB	9.5	1.1	SH_v_CC	CC	3
WR	Malik Nabers	NYG	WR	14.4	28.2	SH_v_CC	CC	3
WR	George Pickens	Pit	WR	12.0	10.7	SH_v_CC	CC	3
TE	Kyle Pitts	Atl	TE	9.6	7.9	SH_v_CC	CC	3
FLEX	Diontae Johnson	Bal	WR	11.7	26.2	SH_v_CC	CC	3
OP	Rashid Shaheed	NO	WR	12.9	0.0	SH_v_CC	CC	3
D/ST	49ers	SF	D/ST	5.5	5.0	SH_v_CC	CC	3
Bench	Christian McCaffrey	SF	RB	0.0	0.0	SH_v_CC	CC	3
Bench	Jordan Love	GB	QB	0.0	0.0	SH_v_CC	CC	3
Bench	Bryce Young	Car	QB	0.0	0.0	SH_v_CC	CC	3
Bench	Rome Odunze	Chi	WR	10.5	23.4	SH_v_CC	CC	3
Bench	Ty Chandler	Min	RB	8.0	1.3	SH_v_CC	CC	3
Bench	Jordan Addison	Min	WR	0.0	0.0	SH_v_CC	CC	3
Bench	Dallas Goedert	Phi	TE	10.5	27.0	SH_v_CC	CC	3
QB	Justin Fields	NYJ	QB	16.4	19.4	TN_v_JK	TN	3
RB	Najee Harris	LAC	RB	11.3	13.6	TN_v_JK	TN	3
RB	Chase Brown	Cin	RB	7.5	8.9	TN_v_JK	TN	3
WR	Tyreek Hill	Mia	WR	15.8	7.0	TN_v_JK	TN	3
WR	Garrett Wilson	NYJ	WR	15.8	14.3	TN_v_JK	TN	3
TE	Sam LaPorta	Det	TE	11.5	5.6	TN_v_JK	TN	3
FLEX	Marvin Harrison Jr.	Ari	WR	15.5	17.4	TN_v_JK	TN	3
OP	Kirk Cousins	Atl	QB	16.8	12.1	TN_v_JK	TN	3
D/ST	Jets	NYJ	D/ST	7.4	17.0	TN_v_JK	TN	3
Bench	Deebo Samuel Sr.	Wsh	WR	0.0	0.0	TN_v_JK	TN	3
Bench	Matthew Stafford	LAR	QB	15.8	12.84	TN_v_JK	TN	3
Bench	Jerry Jeudy	Cle	WR	10.0	8.7	TN_v_JK	TN	3
Bench	Nick Chubb	Cle	RB	0.0	0.0	TN_v_JK	TN	3
Bench	Tyler Allgeier	Atl	RB	6.7	3.2	TN_v_JK	TN	3
Bench	Allen Lazard	NYJ	WR	8.5	13.8	TN_v_JK	TN	3
Bench	Tank Bigsby	Jax	RB	4.8	0.9	TN_v_JK	TN	3
QB	Josh Allen	Buf	QB	22.3	30.92	TN_v_JK	JK	3
RB	James Conner	Ari	RB	15.3	3.5	TN_v_JK	JK	3
RB	Zach Charbonnet	Sea	RB	16.4	25.7	TN_v_JK	JK	3
WR	Davante Adams	LAR	WR	15.8	8.0	TN_v_JK	JK	3
WR	DeVonta Smith	Phi	WR	16.3	14.9	TN_v_JK	JK	3
TE	Hayden Hurst	LAC	TE	6.3	3.5	TN_v_JK	JK	3
FLEX	Tyler Lockett	FA	WR	8.7	9.6	TN_v_JK	JK	3
OP	Dak Prescott	Dal	QB	18.3	29.86	TN_v_JK	JK	3
D/ST	Ravens	Bal	D/ST	5.7	3.0	TN_v_JK	JK	3
Bench	Cooper Kupp	Sea	WR	0.0	0.0	TN_v_JK	JK	3
Bench	Raheem Mostert	LV	RB	0.0	0.0	TN_v_JK	JK	3
Bench	Evan Engram	Den	TE	0.0	0.0	TN_v_JK	JK	3
Bench	Austin Ekeler	Wsh	RB	10.1	13.7	TN_v_JK	JK	3
Bench	Geno Smith	LV	QB	17.1	13.36	TN_v_JK	JK	3
Bench	DeMario Douglas	NE	WR	7.3	14.8	TN_v_JK	JK	3
Bench	MarShawn Lloyd	GB	RB	0.0	0.0	TN_v_JK	JK	3
QB	Joe Burrow	Cin	QB	19.3	17.28	CM_v_JR	CM	4
RB	Kyren Williams	LAR	RB	19.0	20.4	CM_v_JR	CM	4
RB	Zack Moss	Cin	RB	14.6	17.8	CM_v_JR	CM	4
WR	Zay Flowers	Bal	WR	14.3	2.0	CM_v_JR	CM	4
WR	Nico Collins	Hou	WR	17.4	33.1	CM_v_JR	CM	4
TE	Travis Kelce	KC	TE	10.5	15.9	CM_v_JR	CM	4
FLEX	Khalil Shakir	Buf	WR	11.9	10.2	CM_v_JR	CM	4
OP	Jayden Daniels	Wsh	QB	22.5	25.02	CM_v_JR	CM	4
D/ST	Texans	Hou	D/ST	7.8	1.0	CM_v_JR	CM	4
Bench	Zamir White	LV	RB	10.4	3.0	CM_v_JR	CM	4
Bench	Javonte Williams	Dal	RB	10.2	10.0	CM_v_JR	CM	4
Bench	Cole Kmet	Chi	TE	8.5	6.4	CM_v_JR	CM	4
Bench	Tutu Atwell	LAR	WR	9.0	12.2	CM_v_JR	CM	4
Bench	Cade Otton	TB	TE	7.2	11.2	CM_v_JR	CM	4
Bench	Keenan Allen	Chi	WR	11.2	4.9	CM_v_JR	CM	4
Bench	Roschon Johnson	Chi	RB	6.1	8.6	CM_v_JR	CM	4
QB	Brock Purdy	SF	QB	18.6	15.62	CM_v_JR	JR	4
RB	Bijan Robinson	Atl	RB	20.1	11.4	CM_v_JR	JR	4
RB	Kenneth Walker III	Sea	RB	13.4	33.6	CM_v_JR	JR	4
WR	Mike Evans	TB	WR	14.6	23.4	CM_v_JR	JR	4
WR	Tee Higgins	Cin	WR	11.7	12.0	CM_v_JR	JR	4
TE	Brock Bowers	LV	TE	11.6	5.1	CM_v_JR	JR	4
FLEX	Rhamondre Stevenson	NE	RB	15.1	8.2	CM_v_JR	JR	4
OP	Deshaun Watson	Cle	QB	14.9	13.24	CM_v_JR	JR	4
D/ST	Packers	GB	D/ST	6.7	7.0	CM_v_JR	JR	4
Bench	A.J. Brown	Phi	WR	0.0	0.0	CM_v_JR	JR	4
Bench	Jake Ferguson	Dal	TE	10.7	11.9	CM_v_JR	JR	4
Bench	Xavier Worthy	KC	WR	10.9	16.3	CM_v_JR	JR	4
Bench	Antonio Gibson	NE	RB	7.1	10.9	CM_v_JR	JR	4
Bench	Keon Coleman	Buf	WR	4.4	8.1	CM_v_JR	JR	4
Bench	Xavier Legette	Car	WR	10.1	19.6	CM_v_JR	JR	4
Bench	Malik Willis	GB	QB	0.0	0.0	CM_v_JR	JR	4
QB	Trevor Lawrence	Jax	QB	14.9	14.76	CC_v_MR	CC	4
RB	Saquon Barkley	Phi	RB	19.7	13.6	CC_v_MR	CC	4
RB	Ty Chandler	Min	RB	7.6	2.3	CC_v_MR	CC	4
WR	Malik Nabers	NYG	WR	18.7	23.1	CC_v_MR	CC	4
WR	George Pickens	Pit	WR	12.1	16.3	CC_v_MR	CC	4
TE	Dallas Goedert	Phi	TE	12.1	13.2	CC_v_MR	CC	4
FLEX	Diontae Johnson	Bal	WR	15.2	21.3	CC_v_MR	CC	4
OP	Jordan Love	GB	QB	16.6	31.16	CC_v_MR	CC	4
D/ST	49ers	SF	D/ST	7.6	27.0	CC_v_MR	CC	4
Bench	Christian McCaffrey	SF	RB	0.0	0.0	CC_v_MR	CC	4
Bench	Kyle Pitts	Atl	TE	9.0	0.0	CC_v_MR	CC	4
Bench	Jaylen Warren	Pit	RB	0.0	0.0	CC_v_MR	CC	4
Bench	Bryce Young	Car	QB	0.0	0.0	CC_v_MR	CC	4
Bench	Rome Odunze	Chi	WR	10.3	2.0	CC_v_MR	CC	4
Bench	Jordan Addison	Min	WR	10.9	22.9	CC_v_MR	CC	4
Bench	Rashid Shaheed	NO	WR	11.5	15.7	CC_v_MR	CC	4
QB	Lamar Jackson	Bal	QB	20.5	23.64	CC_v_MR	MR	4
RB	Rachaad White	TB	RB	12.8	10.4	CC_v_MR	MR	4
RB	Josh Jacobs	GB	RB	14.0	11.8	CC_v_MR	MR	4
WR	DK Metcalf	Pit	WR	15.7	15.4	CC_v_MR	MR	4
WR	Amari Cooper	Buf	WR	12.0	7.5	CC_v_MR	MR	4
TE	Pat Freiermuth	Pit	TE	8.0	16.7	CC_v_MR	MR	4
FLEX	Aaron Jones	Min	RB	16.8	17.9	CC_v_MR	MR	4
OP	Jared Goff	Det	QB	13.7	27.18	CC_v_MR	MR	4
D/ST	Bears	Chi	D/ST	6.2	8.0	CC_v_MR	MR	4
Bench	Puka Nacua	LAR	WR	0.0	0.0	CC_v_MR	MR	4
Bench	Courtland Sutton	Den	WR	12.3	15.0	CC_v_MR	MR	4
Bench	Gus Edwards	FA	RB	6.2	1.9	CC_v_MR	MR	4
Bench	Gardner Minshew	KC	QB	14.3	5.0	CC_v_MR	MR	4
Bench	Carson Steele	KC	RB	11.6	-0.4	CC_v_MR	MR	4
Bench	Andrei Iosivas	Cin	WR	8.2	3.9	CC_v_MR	MR	4
Bench	Tua Tagovailoa	Mia	QB	0.0	0.0	CC_v_MR	MR	4
QB	Josh Allen	Buf	QB	22.2	7.3	JK_v_MF	JK	4
RB	James Conner	Ari	RB	16.5	18.3	JK_v_MF	JK	4
RB	Zach Charbonnet	Sea	RB	8.2	10.4	JK_v_MF	JK	4
WR	Tyler Lockett	FA	WR	10.5	11.1	JK_v_MF	JK	4
WR	DeMario Douglas	NE	WR	9.3	4.3	JK_v_MF	JK	4
TE	Hayden Hurst	LAC	TE	6.5	1.6	JK_v_MF	JK	4
FLEX	Tre Tucker	LV	WR	10.0	15.4	JK_v_MF	JK	4
OP	Dak Prescott	Dal	QB	18.3	16.74	JK_v_MF	JK	4
D/ST	Ravens	Bal	D/ST	4.1	11.0	JK_v_MF	JK	4
Bench	Cooper Kupp	Sea	WR	0.0	0.0	JK_v_MF	JK	4
Bench	Davante Adams	LAR	WR	0.0	0.0	JK_v_MF	JK	4
Bench	DeVonta Smith	Phi	WR	0.0	0.0	JK_v_MF	JK	4
Bench	Raheem Mostert	LV	RB	0.0	0.0	JK_v_MF	JK	4
Bench	Evan Engram	Den	TE	0.0	0.0	JK_v_MF	JK	4
Bench	Austin Ekeler	Wsh	RB	0.0	0.0	JK_v_MF	JK	4
Bench	Geno Smith	LV	QB	16.9	22.6	JK_v_MF	JK	4
QB	Caleb Williams	Chi	QB	16.2	11.48	JK_v_MF	MF	4
RB	David Montgomery	Det	RB	13.8	15.0	JK_v_MF	MF	4
RB	J.K. Dobbins	LAC	RB	15.4	9.2	JK_v_MF	MF	4
WR	DJ Moore	Chi	WR	14.9	11.2	JK_v_MF	MF	4
WR	Chris Olave	NO	WR	13.9	16.7	JK_v_MF	MF	4
TE	Dalton Kincaid	Buf	TE	10.9	9.7	JK_v_MF	MF	4
FLEX	Jayden Reed	GB	WR	12.4	27.1	JK_v_MF	MF	4
OP	Derek Carr	NO	QB	14.7	9.06	JK_v_MF	MF	4
D/ST	Steelers	Pit	D/ST	6.6	2.0	JK_v_MF	MF	4
Bench	Alexander Mattison	Mia	RB	7.2	6.0	JK_v_MF	MF	4
Bench	Quentin Johnston	LAC	WR	10.3	2.3	JK_v_MF	MF	4
Bench	Darnell Mooney	Atl	WR	11.5	8.6	JK_v_MF	MF	4
Bench	Tyler Johnson	LAR	WR	8.7	0.0	JK_v_MF	MF	4
Bench	Jakobi Meyers	LV	WR	12.1	9.9	JK_v_MF	MF	4
Bench	Cordarrelle Patterson	Pit	RB	8.5	8.2	JK_v_MF	MF	4
Bench	Mike Gesicki	Cin	TE	8.4	0.1	JK_v_MF	MF	4
QB	C.J. Stroud	Hou	QB	19.7	23.5	ZW_v_DW	ZW	4
RB	Jonathan Taylor	Ind	RB	17.9	19.8	ZW_v_DW	ZW	4
RB	Derrick Henry	Bal	RB	15.3	35.9	ZW_v_DW	ZW	4
WR	CeeDee Lamb	Dal	WR	19.4	23.6	ZW_v_DW	ZW	4
WR	Wan'Dale Robinson	NYG	WR	11.4	18.1	ZW_v_DW	ZW	4
TE	Brenton Strange	Jax	TE	8.4	4.9	ZW_v_DW	ZW	4
FLEX	Brian Robinson Jr.	Wsh	RB	15.4	20.3	ZW_v_DW	ZW	4
OP	Andy Dalton	Car	QB	15.6	16.7	ZW_v_DW	ZW	4
D/ST	Browns	Cle	D/ST	8.6	13.0	ZW_v_DW	ZW	4
Bench	Jaylen Waddle	Mia	WR	9.8	7.6	ZW_v_DW	ZW	4
Bench	David Njoku	Cle	TE	0.0	0.0	ZW_v_DW	ZW	4
Bench	Rico Dowdle	Car	RB	10.8	13.1	ZW_v_DW	ZW	4
Bench	Brandin Cooks	Dal	WR	7.7	2.6	ZW_v_DW	ZW	4
Bench	Bucky Irving	TB	RB	10.1	12.5	ZW_v_DW	ZW	4
Bench	Tyler Conklin	NYJ	TE	7.4	5.7	ZW_v_DW	ZW	4
Bench	Justin Herbert	LAC	QB	15.5	11.16	ZW_v_DW	ZW	4
QB	Baker Mayfield	TB	QB	17.4	28.88	ZW_v_DW	DW	4
RB	Breece Hall	NYJ	RB	19.9	3.8	ZW_v_DW	DW	4
RB	Alvin Kamara	NO	RB	19.0	24.9	ZW_v_DW	DW	4
WR	Justin Jefferson	Min	WR	18.4	20.5	ZW_v_DW	DW	4
