SLOT	Player_name	Player_team	Player_position	Player_projection	Player_score	Matchup	Owner	Week
RB	Dalvin Cook	Min	RB	15.9	28.1	AY_v_JM	JM	2
RB	Matt Breida	SF	RB	12.7	14.2	AY_v_JM	JM	2
WR	Julio Jones	Atl	WR	19.1	27.6	AY_v_JM	JM	2
WR	Brandin Cooks	LAR	WR	14.4	16.6	AY_v_JM	JM	2
TE	Evan Engram	NYG	TE	12.6	10.8	AY_v_JM	JM	2
FLEX	Tyrell Williams	Oak	WR	14.8	15.6	AY_v_JM	JM	2
D/ST	Bears	Chi	D/ST	6.9	4.0	AY_v_JM	JM	2
Bench	Duke Johnson	Hou	RB	11.8	3.1	AY_v_JM	JM	2
Bench	Allen Robinson II	Chi	WR	12.8	8.1	AY_v_JM	JM	2
Bench	DK Metcalf	Sea	WR	9.6	15.1	AY_v_JM	JM	2
Bench	Jamaal Williams	GB	RB	7.8	13.1	AY_v_JM	JM	2
Bench	Randall Cobb	Dal	WR	8.5	8.5	AY_v_JM	JM	2
Bench	Bills	Buf	D/ST	6.8	6.0	AY_v_JM	JM	2
Bench	Virgil Green	LAC	TE	4.9	1.9	AY_v_JM	JM	2
QB	Aaron Rodgers	GB	QB	20.4	15.65	EM_v_JR	EM	3
RB	Aaron Jones	GB	RB	17.0	15.3	EM_v_JR	EM	3
RB	Leonard Fournette	Jax	RB	16.6	15.2	EM_v_JR	EM	3
WR	Michael Thomas	NO	WR	17.3	16.4	EM_v_JR	EM	3
WR	Emmanuel Sanders	SF	WR	13.1	3.0	EM_v_JR	EM	3
TE	Austin Hooper	Atl	TE	9.4	24.6	EM_v_JR	EM	3
FLEX	Stefon Diggs	Min	WR	12.5	4.5	EM_v_JR	EM	3
D/ST	Rams	LAR	D/ST	7.9	11.0	EM_v_JR	EM	3
Bench	Marvin Jones Jr.	Det	WR	11.6	22.1	EM_v_JR	EM	3
Bench	Carlos Hyde	Hou	RB	8.1	7.9	EM_v_JR	EM	3
Bench	Drew Brees	NO	QB	0.0	0.0	EM_v_JR	EM	3
Bench	Peyton Barber	TB	RB	11.5	7.5	EM_v_JR	EM	3
Bench	Jamison Crowder	NYJ	WR	11.6	4.5	EM_v_JR	EM	3
Bench	Chris Thompson	Wsh	RB	11.6	14.8	EM_v_JR	EM	3
Bench	Mohamed Sanu Sr.	NE	WR	9.6	13.7	EM_v_JR	EM	3
QB	Patrick Mahomes	KC	QB	26.3	31.6	EM_v_JR	JR	3
RB	Le'Veon Bell	NYJ	RB	18.7	10.3	EM_v_JR	JR	3
RB	Joe Mixon	Cin	RB	13.2	17.4	EM_v_JR	JR	3
WR	Robert Woods	LAR	WR	12.8	8.8	EM_v_JR	JR	3
WR	Mike Williams	LAC	WR	11.9	7.5	EM_v_JR	JR	3
TE	Vance McDonald	Pit	TE	9.7	2.0	EM_v_JR	JR	3
FLEX	Demarcus Robinson	KC	WR	11.3	13.3	EM_v_JR	JR	3
D/ST	Cardinals	Ari	D/ST	7.4	0.0	EM_v_JR	JR	3
Bench	Derrius Guice	Wsh	RB	0.0	0.0	EM_v_JR	JR	3
Bench	Sterling Shepard	NYG	WR	11.2	27.1	EM_v_JR	JR	3
Bench	Golden Tate	NYG	WR	0.0	0.0	EM_v_JR	JR	3
Bench	DeSean Jackson	Phi	WR	0.0	0.0	EM_v_JR	JR	3
Bench	Royce Freeman	Den	RB	10.6	11.3	EM_v_JR	JR	3
Bench	Mike Davis	Car	RB	3.3	0.2	EM_v_JR	JR	3
Bench	Willie Snead IV	Bal	WR	5.6	7.7	EM_v_JR	JR	3
QB	Dak Prescott	Dal	QB	24.8	26.0	MR_v_AY	MR	3
RB	Kerryon Johnson	Det	RB	13.2	11.3	MR_v_AY	MR	3
RB	Marlon Mack	Ind	RB	14.0	16.8	MR_v_AY	MR	3
WR	JuJu Smith-Schuster	Pit	WR	15.0	17.1	MR_v_AY	MR	3
WR	Chris Godwin	TB	WR	13.5	7.0	MR_v_AY	MR	3
TE	George Kittle	SF	TE	14.1	11.7	MR_v_AY	MR	3
FLEX	Sony Michel	NE	RB	14.9	7.1	MR_v_AY	MR	3
D/ST	Patriots	NE	D/ST	11.1	14.0	MR_v_AY	MR	3
Bench	Phillip Lindsay	Den	RB	13.1	29.0	MR_v_AY	MR	3
Bench	Will Fuller V	Hou	WR	10.2	10.1	MR_v_AY	MR	3
Bench	Eric Ebron	Ind	TE	6.6	7.7	MR_v_AY	MR	3
Bench	Russell Wilson	Sea	QB	20.6	45.4	MR_v_AY	MR	3
Bench	Ronald Jones II	TB	RB	8.5	13.1	MR_v_AY	MR	3
Bench	Deebo Samuel	SF	WR	9.5	7.4	MR_v_AY	MR	3
Bench	Hunter Renfrow	Oak	WR	8.8	5.8	MR_v_AY	MR	3
QB	Jimmy Garoppolo	SF	QB	18.7	14.15	MR_v_AY	AY	3
RB	James Conner	Pit	RB	14.6	7.7	MR_v_AY	AY	3
RB	Chris Carson	Sea	RB	16.0	4.0	MR_v_AY	AY	3
WR	T.Y. Hilton	Ind	WR	13.3	20.5	MR_v_AY	AY	3
WR	Cooper Kupp	LAR	WR	13.9	33.1	MR_v_AY	AY	3
TE	Darren Waller	Oak	TE	10.7	27.1	MR_v_AY	AY	3
FLEX	Frank Gore	Buf	RB	12.0	16.9	MR_v_AY	AY	3
D/ST	Cowboys	Dal	D/ST	9.2	14.0	MR_v_AY	AY	3
Bench	Jared Cook	NO	TE	8.9	1.7	MR_v_AY	AY	3
Bench	Jarvis Landry	Cle	WR	11.8	9.2	MR_v_AY	AY	3
Bench	Tony Pollard	Dal	RB	5.5	21.8	MR_v_AY	AY	3
Bench	Malcolm Brown	LAR	RB	7.1	0.7	MR_v_AY	AY	3
Bench	Alexander Mattison	Min	RB	4.1	11.8	MR_v_AY	AY	3
Bench	Devonta Freeman	Atl	RB	13.5	12.5	MR_v_AY	AY	3
Bench	Randall Cobb	Dal	WR	11.5	4.3	MR_v_AY	AY	3
QB	Lamar Jackson	Bal	QB	24.3	23.95	JK_v_MF	JK	3
RB	Christian McCaffrey	Car	RB	23.5	27.8	JK_v_MF	JK	3
RB	David Montgomery	Chi	RB	12.4	11.1	JK_v_MF	JK	3
WR	Kenny Golladay	Det	WR	14.7	3.7	JK_v_MF	JK	3
WR	John Brown	Buf	WR	10.8	9.5	JK_v_MF	JK	3
TE	Travis Kelce	KC	TE	18.3	15.9	JK_v_MF	JK	3
FLEX	Miles Sanders	Phi	RB	10.7	12.6	JK_v_MF	JK	3
D/ST	Texans	Hou	D/ST	5.6	7.0	JK_v_MF	JK	3
Bench	Robby Anderson	NYJ	WR	10.0	4.1	JK_v_MF	JK	3
Bench	Cam Newton	Car	QB	0.0	0.0	JK_v_MF	JK	3
Bench	Michael Gallup	Dal	WR	0.0	0.0	JK_v_MF	JK	3
Bench	Keke Coutee	Hou	WR	8.6	0.0	JK_v_MF	JK	3
Bench	Cole Beasley	Buf	WR	8.3	14.8	JK_v_MF	JK	3
Bench	Alshon Jeffery	Phi	WR	0.0	0.0	JK_v_MF	JK	3
Bench	Latavius Murray	NO	RB	7.3	0.2	JK_v_MF	JK	3
QB	Jared Goff	LAR	QB	20.0	18.8	JK_v_MF	MF	3
RB	David Johnson	Ari	RB	18.3	18.5	JK_v_MF	MF	3
RB	Raheem Mostert	SF	RB	9.1	5.9	JK_v_MF	MF	3
WR	Keenan Allen	LAC	WR	17.1	43.6	JK_v_MF	MF	3
WR	Tyler Lockett	Sea	WR	13.1	32.4	JK_v_MF	MF	3
TE	Greg Olsen	Sea	TE	9.9	25.5	JK_v_MF	MF	3
FLEX	Christian Kirk	Ari	WR	12.7	15.9	JK_v_MF	MF	3
D/ST	Panthers	Car	D/ST	8.0	14.0	JK_v_MF	MF	3
Bench	Tevin Coleman	SF	RB	0.0	0.0	JK_v_MF	MF	3
Bench	Dede Westbrook	Jax	WR	9.6	10.0	JK_v_MF	MF	3
Bench	Delanie Walker	Ten	TE	9.7	13.4	JK_v_MF	MF	3
Bench	Marquez Valdes-Scantling	GB	WR	9.6	21.9	JK_v_MF	MF	3
Bench	Albert Wilson	Mia	WR	0.0	0.0	JK_v_MF	MF	3
Bench	Ted Ginn Jr.	NO	WR	8.6	3.5	JK_v_MF	MF	3
Bench	Mason Rudolph	Pit	QB	18.9	17.2	JK_v_MF	MF	3
QB	Deshaun Watson	Hou	QB	22.4	29.35	ZW_v_CM	ZW	3
RB	Josh Jacobs	Oak	RB	12.8	4.4	ZW_v_CM	ZW	3
RB	Nick Chubb	Cle	RB	17.8	17.1	ZW_v_CM	ZW	3
WR	Sammy Watkins	KC	WR	15.0	11.4	ZW_v_CM	ZW	3
WR	DeAndre Hopkins	Hou	WR	17.1	12.7	ZW_v_CM	ZW	3
TE	Mark Andrews	Bal	TE	12.7	4.5	ZW_v_CM	ZW	3
FLEX	Josh Gordon	Sea	WR	11.9	14.4	ZW_v_CM	ZW	3
D/ST	Packers	GB	D/ST	9.2	15.0	ZW_v_CM	ZW	3
Bench	Devin Singletary	Buf	RB	0.0	0.0	ZW_v_CM	ZW	3
Bench	Terry McLaurin	Wsh	WR	11.8	19.0	ZW_v_CM	ZW	3
Bench	Matthew Stafford	Det	QB	19.1	14.15	ZW_v_CM	ZW	3
Bench	Adrian Peterson	Wsh	RB	8.7	4.4	ZW_v_CM	ZW	3
Bench	DJ Chark Jr.	Jax	WR	10.0	17.6	ZW_v_CM	ZW	3
Bench	Tyreek Hill	KC	WR	0.0	0.0	ZW_v_CM	ZW	3
Bench	Devin Smith	Dal	WR	8.3	5.9	ZW_v_CM	ZW	3
QB	Philip Rivers	LAC	QB	20.3	22.8	ZW_v_CM	CM	3
RB	Ezekiel Elliott	Dal	RB	23.4	15.9	ZW_v_CM	CM	3
RB	Tarik Cohen	Chi	RB	11.2	4.4	ZW_v_CM	CM	3
WR	Odell Beckham Jr.	Cle	WR	18.4	11.6	ZW_v_CM	CM	3
WR	DJ Moore	Car	WR	12.8	13.4	ZW_v_CM	CM	3
TE	Zach Ertz	Phi	TE	14.3	10.4	ZW_v_CM	CM	3
FLEX	John Ross III	Cin	WR	11.8	2.2	ZW_v_CM	CM	3
D/ST	Falcons	Atl	D/ST	7.0	0.0	ZW_v_CM	CM	3
Bench	Melvin Gordon	LAC	RB	0.0	0.0	ZW_v_CM	CM	3
Bench	Damien Williams	KC	RB	0.0	0.0	ZW_v_CM	CM	3
Bench	A.J. Green	Cin	WR	0.0	0.0	ZW_v_CM	CM	3
Bench	Corey Davis	Ten	WR	6.9	7.4	ZW_v_CM	CM	3
Bench	Rashaad Penny	Sea	RB	0.0	0.0	ZW_v_CM	CM	3
Bench	Chris Conley	Jax	WR	9.7	5.0	ZW_v_CM	CM	3
Bench	T.J. Yeldon	Buf	RB	8.1	4.9	ZW_v_CM	CM	3
QB	Josh Allen	Buf	QB	22.3	21.75	DW_v_SH	DW	3
RB	Austin Ekeler	LAC	RB	18.6	15.1	DW_v_SH	DW	3
RB	Saquon Barkley	NYG	RB	20.7	7.7	DW_v_SH	DW	3
WR	Adam Thielen	Min	WR	14.3	20.6	DW_v_SH	DW	3
WR	Amari Cooper	Dal	WR	13.9	26.8	DW_v_SH	DW	3
TE	T.J. Hockenson	Det	TE	9.1	1.1	DW_v_SH	DW	3
FLEX	Larry Fitzgerald	Ari	WR	13.3	14.6	DW_v_SH	DW	3
D/ST	49ers	SF	D/ST	8.3	10.0	DW_v_SH	DW	3
Bench	Justin Jackson	LAC	RB	8.6	7.0	DW_v_SH	DW	3
Bench	Kyler Murray	Ari	QB	20.2	21.55	DW_v_SH	DW	3
Bench	Ravens	Bal	D/ST	3.7	-4.0	DW_v_SH	DW	3
Bench	Mecole Hardman	KC	WR	10.4	18.4	DW_v_SH	DW	3
Bench	Rex Burkhead	NE	RB	12.4	18.9	DW_v_SH	DW	3
Bench	LeSean McCoy	KC	RB	11.9	23.0	DW_v_SH	DW	3
Bench	Darwin Thompson	KC	RB	8.2	0.8	DW_v_SH	DW	3
QB	Tom Brady	NE	QB	20.7	23.2	DW_v_SH	SH	3
RB	Todd Gurley II	LAR	RB	14.9	4.3	DW_v_SH	SH	3
RB	Derrick Henry	Ten	RB	14.1	11.6	DW_v_SH	SH	3
WR	Davante Adams	GB	WR	16.2	9.6	DW_v_SH	SH	3
WR	Julian Edelman	NE	WR	14.3	19.2	DW_v_SH	SH	3
TE	O.J. Howard	TB	TE	7.8	9.6	DW_v_SH	SH	3
FLEX	Nelson Agholor	Phi	WR	11.8	23.0	DW_v_SH	SH	3
D/ST	Bills	Buf	D/ST	8.7	13.0	DW_v_SH	SH	3
Bench	Antonio Brown	FA	WR	0.0	0.0	DW_v_SH	SH	3
Bench	Kenyan Drake	Ari	RB	10.6	8.2	DW_v_SH	SH	3
Bench	James Washington	Pit	WR	7.4	3.4	DW_v_SH	SH	3
Bench	Courtland Sutton	Den	WR	11.0	13.7	DW_v_SH	SH	3
Bench	Jaylen Samuels	Pit	RB	5.0	0.0	DW_v_SH	SH	3
Bench	Kareem Hunt	Cle	RB	0.0	0.0	DW_v_SH	SH	3
Bench	Titans	Ten	D/ST	8.4	2.0	DW_v_SH	SH	3
QB	Jameis Winston	TB	QB	20.8	30.3	JM_v_TN	JM	3
RB	Dalvin Cook	Min	RB	18.8	24.3	JM_v_TN	JM	3
RB	Matt Breida	SF	RB	10.2	10.8	JM_v_TN	JM	3
WR	Julio Jones	Atl	WR	17.3	26.8	JM_v_TN	JM	3
WR	Allen Robinson II	Chi	WR	12.7	12.0	JM_v_TN	JM	3
TE	Evan Engram	NYG	TE	12.0	23.3	JM_v_TN	JM	3
FLEX	Brandin Cooks	LAR	WR	12.8	20.0	JM_v_TN	JM	3
D/ST	Bears	Chi	D/ST	7.9	23.0	JM_v_TN	JM	3
Bench	Duke Johnson	Hou	RB	10.3	4.4	JM_v_TN	JM	3
Bench	Carson Wentz	Phi	QB	20.4	24.25	JM_v_TN	JM	3
Bench	DK Metcalf	Sea	WR	9.9	8.7	JM_v_TN	JM	3
Bench	Tyrell Williams	Oak	WR	13.1	11.9	JM_v_TN	JM	3
Bench	Jamaal Williams	GB	RB	9.0	10.6	JM_v_TN	JM	3
Bench	Chargers	LAC	D/ST	7.5	3.0	JM_v_TN	JM	3
Bench	Jordan Wilkins	Ind	RB	2.0	-0.2	JM_v_TN	JM	3
QB	Matt Ryan	Atl	QB	21.6	26.5	JM_v_TN	TN	3
RB	Alvin Kamara	NO	RB	19.4	37.1	JM_v_TN	TN	3
RB	Mark Ingram II	Bal	RB	11.1	35.5	JM_v_TN	TN	3
WR	Mike Evans	TB	WR	13.5	45.0	JM_v_TN	TN	3
WR	Marquise Brown	Bal	WR	12.9	6.9	JM_v_TN	TN	3
TE	Tyler Eifert	Cin	TE	7.5	2.8	JM_v_TN	TN	3
FLEX	Calvin Ridley	Atl	WR	12.3	1.6	JM_v_TN	TN	3
D/ST	Vikings	Min	D/ST	7.4	7.0	JM_v_TN	TN	3
Bench	James White	NE	RB	0.0	0.0	JM_v_TN	TN	3
Bench	Tyler Boyd	Cin	WR	13.5	12.8	JM_v_TN	TN	3
Bench	David Njoku	Cle	TE	0.0	0.0	JM_v_TN	TN	3
Bench	Curtis Samuel	Car	WR	11.0	16.3	JM_v_TN	TN	3
Bench	Jordan Howard	Phi	RB	7.1	9.7	JM_v_TN	TN	3
Bench	Jaguars	Jax	D/ST	7.4	16.0	JM_v_TN	TN	3
Bench	Mitchell Trubisky	Chi	QB	19.5	22.75	JM_v_TN	TN	3
QB	Dak Prescott	Dal	QB	22.4	10.85	AY_v_JR	AY	4
RB	James Conner	Pit	RB	17.0	26.5	AY_v_JR	AY	4
RB	Marlon Mack	Ind	RB	15.0	3.9	AY_v_JR	AY	4
WR	Will Fuller V	Hou	WR	9.5	5.3	AY_v_JR	AY	4
WR	Tyler Lockett	Sea	WR	15.5	9.1	AY_v_JR	AY	4
TE	Darren Waller	Oak	TE	13.1	12.3	AY_v_JR	AY	4
FLEX	Chris Carson	Sea	RB	14.1	18.5	AY_v_JR	AY	4
D/ST	Cowboys	Dal	D/ST	6.1	12.0	AY_v_JR	AY	4
Bench	Jared Cook	NO	TE	7.5	5.1	AY_v_JR	AY	4
Bench	T.Y. Hilton	Ind	WR	0.0	0.0	AY_v_JR	AY	4
Bench	Tony Pollard	Dal	RB	4.8	0.0	AY_v_JR	AY	4
Bench	Malcolm Brown	LAR	RB	6.3	1.4	AY_v_JR	AY	4
Bench	Alexander Mattison	Min	RB	3.6	2.3	AY_v_JR	AY	4
Bench	Frank Gore	Buf	RB	10.4	10.9	AY_v_JR	AY	4
Bench	Chris Herndon	NYJ	TE	0.0	0.0	AY_v_JR	AY	4
QB	Patrick Mahomes	KC	QB	28.1	21.15	AY_v_JR	JR	4
RB	Joe Mixon	Cin	RB	13.8	10.3	AY_v_JR	JR	4
RB	Royce Freeman	Den	RB	11.5	9.0	AY_v_JR	JR	4
WR	Robert Woods	LAR	WR	13.0	29.4	AY_v_JR	JR	4
WR	Sterling Shepard	NYG	WR	13.1	16.9	AY_v_JR	JR	4
TE	Jason Witten	Dal	TE	7.8	7.0	AY_v_JR	JR	4
FLEX	Demarcus Robinson	KC	WR	11.4	7.5	AY_v_JR	JR	4
D/ST	Steelers	Pit	D/ST	6.8	21.0	AY_v_JR	JR	4
Bench	Le'Veon Bell	NYJ	RB	0.0	0.0	AY_v_JR	JR	4
Bench	Mike Williams	LAC	WR	0.0	0.0	AY_v_JR	JR	4
Bench	Derrius Guice	Wsh	RB	0.0	0.0	AY_v_JR	JR	4
Bench	Vance McDonald	Pit	TE	0.0	0.0	AY_v_JR	JR	4
Bench	Golden Tate	NYG	WR	0.0	0.0	AY_v_JR	JR	4
Bench	DeSean Jackson	Phi	WR	0.0	0.0	AY_v_JR	JR	4
Bench	Daniel Jones	NYG	QB	21.5	16.55	AY_v_JR	JR	4
QB	Russell Wilson	Sea	QB	23.4	16.7	MR_v_JM	MR	4
RB	Kerryon Johnson	Det	RB	14.7	15.7	MR_v_JM	MR	4
RB	Phillip Lindsay	Den	RB	15.0	7.0	MR_v_JM	MR	4
WR	JuJu Smith-Schuster	Pit	WR	14.6	4.5	MR_v_JM	MR	4
WR	Cooper Kupp	LAR	WR	16.0	26.9	MR_v_JM	MR	4
TE	Will Dissly	Sea	TE	8.3	18.7	MR_v_JM	MR	4
FLEX	Chris Godwin	TB	WR	13.6	41.2	MR_v_JM	MR	4
D/ST	Patriots	NE	D/ST	7.6	25.0	MR_v_JM	MR	4
Bench	Sony Michel	NE	RB	9.1	6.3	MR_v_JM	MR	4
Bench	Ronald Jones II	TB	RB	5.9	15.2	MR_v_JM	MR	4
Bench	George Kittle	SF	TE	0.0	0.0	MR_v_JM	MR	4
Bench	Jarvis Landry	Cle	WR	12.6	24.7	MR_v_JM	MR	4
Bench	Paul Richardson Jr.	Wsh	WR	12.2	4.4	MR_v_JM	MR	4
Bench	DeVante Parker	Mia	WR	8.5	17.0	MR_v_JM	MR	4
Bench	Jacoby Brissett	Ind	QB	18.9	26.15	MR_v_JM	MR	4
QB	Carson Wentz	Phi	QB	21.0	21.3	MR_v_JM	JM	4
RB	Dalvin Cook	Min	RB	18.4	19.0	MR_v_JM	JM	4
RB	Darrel Williams	KC	RB	11.3	18.6	MR_v_JM	JM	4
WR	Julio Jones	Atl	WR	17.9	9.3	MR_v_JM	JM	4
WR	Brandin Cooks	LAR	WR	13.2	13.1	MR_v_JM	JM	4
TE	Evan Engram	NYG	TE	13.7	9.4	MR_v_JM	JM	4
FLEX	Tyrell Williams	Oak	WR	12.4	12.6	MR_v_JM	JM	4
D/ST	Chargers	LAC	D/ST	11.2	14.0	MR_v_JM	JM	4
Bench	Duke Johnson	Hou	RB	8.4	9.8	MR_v_JM	JM	4
Bench	Allen Robinson II	Chi	WR	12.4	14.7	MR_v_JM	JM	4
Bench	Matt Breida	SF	RB	0.0	0.0	MR_v_JM	JM	4
Bench	Bears	Chi	D/ST	7.5	19.0	MR_v_JM	JM	4
Bench	DK Metcalf	Sea	WR	10.1	1.6	MR_v_JM	JM	4
Bench	Jamaal Williams	GB	RB	10.1	1.0	MR_v_JM	JM	4
Bench	Jameis Winston	TB	QB	20.8	34.15	MR_v_JM	JM	4
QB	Tom Brady	NE	QB	20.8	6.2	SH_v_MF	SH	4
RB	Derrick Henry	Ten	RB	14.8	11.8	SH_v_MF	SH	4
RB	Wayne Gallman	NYG	RB	12.0	27.8	SH_v_MF	SH	4
WR	Davante Adams	GB	WR	17.3	28.0	SH_v_MF	SH	4
WR	Nelson Agholor	Phi	WR	11.3	0.0	SH_v_MF	SH	4
TE	Nick Vannett	Pit	TE	6.6	4.8	SH_v_MF	SH	4
FLEX	Julian Edelman	NE	WR	15.9	7.0	SH_v_MF	SH	4
D/ST	Seahawks	Sea	D/ST	7.6	15.0	SH_v_MF	SH	4
Bench	Todd Gurley II	LAR	RB	15.6	26.0	SH_v_MF	SH	4
Bench	Kenyan Drake	Ari	RB	10.8	10.3	SH_v_MF	SH	4
Bench	James Washington	Pit	WR	7.6	0.0	SH_v_MF	SH	4
Bench	Courtland Sutton	Den	WR	11.4	24.2	SH_v_MF	SH	4
Bench	Jaylen Samuels	Pit	RB	4.8	23.85	SH_v_MF	SH	4
Bench	Kareem Hunt	Cle	RB	0.0	0.0	SH_v_MF	SH	4
Bench	Giovani Bernard	Cin	RB	7.6	5.9	SH_v_MF	SH	4
QB	Jared Goff	LAR	QB	20.8	28.85	SH_v_MF	MF	4
RB	David Johnson	Ari	RB	15.9	21.9	SH_v_MF	MF	4
RB	Devonta Freeman	Atl	RB	13.6	18.0	SH_v_MF	MF	4
WR	Keenan Allen	LAC	WR	22.1	9.8	SH_v_MF	MF	4
WR	Christian Kirk	Ari	WR	13.9	8.3	SH_v_MF	MF	4
TE	Greg Olsen	Sea	TE	12.1	2.5	SH_v_MF	MF	4
FLEX	Marquez Valdes-Scantling	GB	WR	12.2	7.7	SH_v_MF	MF	4
D/ST	Panthers	Car	D/ST	7.3	16.0	SH_v_MF	MF	4
Bench	Tevin Coleman	SF	RB	0.0	0.0	SH_v_MF	MF	4
Bench	Dede Westbrook	Jax	WR	10.6	11.6	SH_v_MF	MF	4
Bench	Delanie Walker	Ten	TE	12.2	1.4	SH_v_MF	MF	4
Bench	Mason Rudolph	Pit	QB	20.6	19.15	SH_v_MF	MF	4
Bench	Phillip Dorsett II	NE	WR	10.1	3.9	SH_v_MF	MF	4
Bench	Kenny Stills	Hou	WR	9.4	4.4	SH_v_MF	MF	4
Bench	Empty	--	--	--	--	SH_v_MF	MF	4
QB	Kyler Murray	Ari	QB	22.5	19.75	DW_v_ZW	DW	4
RB	Austin Ekeler	LAC	RB	20.2	29.2	DW_v_ZW	DW	4
RB	LeSean McCoy	KC	RB	12.3	16.9	DW_v_ZW	DW	4
WR	Adam Thielen	Min	WR	13.9	2.6	DW_v_ZW	DW	4
WR	Amari Cooper	Dal	WR	15.4	9.8	DW_v_ZW	DW	4
TE	Eric Ebron	Ind	TE	6.9	11.8	DW_v_ZW	DW	4
FLEX	Larry Fitzgerald	Ari	WR	14.1	9.7	DW_v_ZW	DW	4
D/ST	Ravens	Bal	D/ST	7.5	-6.0	DW_v_ZW	DW	4
Bench	Mecole Hardman	KC	WR	11.3	0.9	DW_v_ZW	DW	4
Bench	Rex Burkhead	NE	RB	9.7	1.7	DW_v_ZW	DW	4
Bench	Josh Allen	Buf	QB	20.5	13.25	DW_v_ZW	DW	4
Bench	Saquon Barkley	NYG	RB	0.0	0.0	DW_v_ZW	DW	4
Bench	Eagles	Phi	D/ST	6.2	1.0	DW_v_ZW	DW	4
Bench	T.J. Hockenson	Det	TE	9.8	11.7	DW_v_ZW	DW	4
Bench	O.J. Howard	TB	TE	7.6	6.3	DW_v_ZW	DW	4
QB	Deshaun Watson	Hou	QB	24.4	13.2	DW_v_ZW	ZW	4
RB	Josh Jacobs	Oak	RB	13.0	12.8	DW_v_ZW	ZW	4
RB	Ezekiel Elliott	Dal	RB	20.5	16.5	DW_v_ZW	ZW	4
WR	Sammy Watkins	KC	WR	16.0	6.4	DW_v_ZW	ZW	4
WR	DeAndre Hopkins	Hou	WR	17.7	8.1	DW_v_ZW	ZW	4
TE	Mark Andrews	Bal	TE	12.2	13.1	DW_v_ZW	ZW	4
FLEX	Josh Gordon	Sea	WR	12.8	7.6	DW_v_ZW	ZW	4
D/ST	Packers	GB	D/ST	6.3	-1.0	DW_v_ZW	ZW	4
Bench	Matthew Stafford	Det	QB	22.1	26.35	DW_v_ZW	ZW	4
Bench	Adrian Peterson	Wsh	RB	11.8	2.8	DW_v_ZW	ZW	4
Bench	DJ Chark Jr.	Jax	WR	11.4	8.4	DW_v_ZW	ZW	4
Bench	Tyreek Hill	KC	WR	0.0	0.0	DW_v_ZW	ZW	4
Bench	Rashaad Penny	Sea	RB	0.0	0.0	DW_v_ZW	ZW	4
Bench	Gus Edwards	Bal	RB	3.9	4.6	DW_v_ZW	ZW	4
Bench	Ben Watson	NE	TE	0.0	0.0	DW_v_ZW	ZW	4
QB	Matt Ryan	Atl	QB	22.4	19.65	TN_v_EM	TN	4
RB	Alvin Kamara	NO	RB	21.2	11.9	TN_v_EM	TN	4
RB	Mark Ingram II	Bal	RB	14.7	8.1	TN_v_EM	TN	4
WR	Mike Evans	TB	WR	15.4	18.9	TN_v_EM	TN	4
WR	Tyler Boyd	Cin	WR	15.7	6.3	TN_v_EM	TN	4
TE	Tyler Eifert	Cin	TE	6.6	4.7	TN_v_EM	TN	4
FLEX	Calvin Ridley	Atl	WR	12.4	6.2	TN_v_EM	TN	4
D/ST	Jaguars	Jax	D/ST	7.7	1.0	TN_v_EM	TN	4
Bench	James White	NE	RB	12.7	13.8	TN_v_EM	TN	4
Bench	Curtis Samuel	Car	WR	12.2	6.3	TN_v_EM	TN	4
Bench	Jordan Howard	Phi	RB	8.6	32.5	TN_v_EM	TN	4
Bench	Marquise Brown	Bal	WR	12.8	6.2	TN_v_EM	TN	4
Bench	Mitchell Trubisky	Chi	QB	17.0	0.45	TN_v_EM	TN	4
Bench	Vikings	Min	D/ST	7.1	4.0	TN_v_EM	TN	4
Bench	Diontae Johnson	Pit	WR	10.0	17.7	TN_v_EM	TN	4
QB	Aaron Rodgers	GB	QB	21.1	30.7	TN_v_EM	EM	4
RB	Aaron Jones	GB	RB	14.4	17.8	TN_v_EM	EM	4
RB	Leonard Fournette	Jax	RB	16.5	26.5	TN_v_EM	EM	4
WR	Michael Thomas	NO	WR	17.1	18.5	TN_v_EM	EM	4
WR	Marvin Jones Jr.	Det	WR	13.4	10.7	TN_v_EM	EM	4
TE	Austin Hooper	Atl	TE	9.8	22.0	TN_v_EM	EM	4
FLEX	Chris Thompson	Wsh	RB	13.7	10.0	TN_v_EM	EM	4
D/ST	Rams	LAR	D/ST	8.7	0.0	TN_v_EM	EM	4
Bench	Stefon Diggs	Min	WR	10.9	15.8	TN_v_EM	EM	4
Bench	Emmanuel Sanders	SF	WR	11.0	15.4	TN_v_EM	EM	4
Bench	Carlos Hyde	Hou	RB	10.5	10.4	TN_v_EM	EM	4
Bench	Drew Brees	NO	QB	0.0	0.0	TN_v_EM	EM	4
Bench	Peyton Barber	TB	RB	9.8	7.9	TN_v_EM	EM	4
Bench	Jamison Crowder	NYJ	WR	0.0	0.0	TN_v_EM	EM	4
Bench	Mohamed Sanu Sr.	NE	WR	9.7	18.1	TN_v_EM	EM	4
QB	Philip Rivers	LAC	QB	22.7	23.5	CM_v_JK	CM	4
RB	Tarik Cohen	Chi	RB	10.6	9.8	CM_v_JK	CM	4
RB	Nick Chubb	Cle	RB	16.1	39.3	CM_v_JK	CM	4
WR	Odell Beckham Jr.	Cle	WR	17.6	4.0	CM_v_JK	CM	4
