SLOT	Player_name	Player_team	Player_position	Player_projection	Player_score	Matchup	Owner	Week
Bench	Jared Goff	Det	QB	19.8	13.7	MR_v_BG	MR	4
Bench	Malcolm Brown	LAR	RB	10.0	10.7	MR_v_BG	MR	4
Bench	Corey Davis	Ten	WR	0.0	0.0	MR_v_BG	MR	4
Bench	Russell Gage	Atl	WR	12.6	4.0	MR_v_BG	MR	4
IR	Le'Veon Bell	KC	RB	0.0	0.0	MR_v_BG	MR	4
IR	Empty	--	--	--	--	MR_v_BG	MR	4
IR	Empty	--	--	--	--	MR_v_BG	MR	4
IR	Empty	--	--	--	--	MR_v_BG	MR	4
QB	Kyler Murray	Ari	QB	25.2	24.45	MR_v_BG	BG	4
RB	Alvin Kamara	NO	RB	24.7	20.9	MR_v_BG	BG	4
RB	Melvin Gordon III	Den	RB	15.5	25.8	MR_v_BG	BG	4
WR	Adam Thielen	Min	WR	14.3	26.2	MR_v_BG	BG	4
WR	Odell Beckham Jr.	Cle	WR	13.9	38.4	MR_v_BG	BG	4
TE	George Kittle	SF	TE	15.5	40.1	MR_v_BG	BG	4
FLEX	DeVante Parker	Mia	WR	14.3	21.0	MR_v_BG	BG	4
D/ST	Bills	Buf	D/ST	6.9	8.0	MR_v_BG	BG	4
Bench	Evan Engram	NYG	TE	10.8	9.5	MR_v_BG	BG	4
Bench	Mecole Hardman	KC	WR	7.8	12.7	MR_v_BG	BG	4
Bench	Jordan Howard	Phi	RB	4.4	0.9	MR_v_BG	BG	4
Bench	N'Keal Harry	NE	WR	10.6	11.1	MR_v_BG	BG	4
Bench	Nyheim Hines	Ind	RB	10.4	6.2	MR_v_BG	BG	4
Bench	Sammy Watkins	KC	WR	9.9	6.3	MR_v_BG	BG	4
Bench	Breshad Perriman	NYJ	WR	0.0	0.0	MR_v_BG	BG	4
IR	Empty	--	--	--	--	MR_v_BG	BG	4
IR	Empty	--	--	--	--	MR_v_BG	BG	4
IR	Empty	--	--	--	--	MR_v_BG	BG	4
IR	Empty	--	--	--	--	MR_v_BG	BG	4
QB	Gardner Minshew II	Jax	QB	21.5	25.45	SH_v_MF	SH	4
RB	Joe Mixon	Cin	RB	16.1	42.1	SH_v_MF	SH	4
RB	Mike Davis	Car	RB	15.5	22.1	SH_v_MF	SH	4
WR	Golden Tate	FA	WR	10.8	6.0	SH_v_MF	SH	4
WR	Amari Cooper	Dal	WR	14.1	33.4	SH_v_MF	SH	4
TE	Zach Ertz	Phi	TE	12.7	6.9	SH_v_MF	SH	4
FLEX	Jarvis Landry	Cle	WR	10.8	15.65	SH_v_MF	SH	4
D/ST	Bears	Chi	D/ST	7.4	3.0	SH_v_MF	SH	4
Bench	JuJu Smith-Schuster	Pit	WR	0.0	0.0	SH_v_MF	SH	4
Bench	Rob Gronkowski	TB	TE	8.0	3.9	SH_v_MF	SH	4
Bench	Phillip Lindsay	Den	RB	0.0	0.0	SH_v_MF	SH	4
Bench	Tony Pollard	Dal	RB	3.4	10.2	SH_v_MF	SH	4
Bench	Chase Edmonds	Ari	RB	7.4	15.0	SH_v_MF	SH	4
Bench	Joe Burrow	Cin	QB	22.7	19.1	SH_v_MF	SH	4
Bench	Giants	NYG	D/ST	4.1	9.0	SH_v_MF	SH	4
IR	Courtland Sutton	Den	WR	0.0	0.0	SH_v_MF	SH	4
IR	Empty	--	--	--	--	SH_v_MF	SH	4
IR	Empty	--	--	--	--	SH_v_MF	SH	4
IR	Empty	--	--	--	--	SH_v_MF	SH	4
QB	Lamar Jackson	Bal	QB	25.7	27.95	SH_v_MF	MF	4
RB	Darrell Henderson Jr.	LAR	RB	15.5	4.7	SH_v_MF	MF	4
RB	Antonio Gibson	Wsh	RB	10.8	22.8	SH_v_MF	MF	4
WR	DeAndre Hopkins	Ari	WR	18.6	11.1	SH_v_MF	MF	4
WR	Tyler Lockett	Sea	WR	17.9	5.9	SH_v_MF	MF	4
TE	T.J. Hockenson	Det	TE	11.0	10.9	SH_v_MF	MF	4
FLEX	Darius Slayton	NYG	WR	12.4	7.8	SH_v_MF	MF	4
D/ST	Saints	NO	D/ST	6.3	6.0	SH_v_MF	MF	4
Bench	Raheem Mostert	SF	RB	0.0	0.0	SH_v_MF	MF	4
Bench	Tyler Higbee	LAR	TE	8.9	5.0	SH_v_MF	MF	4
Bench	Emmanuel Sanders	NO	WR	10.2	15.3	SH_v_MF	MF	4
Bench	Tom Brady	TB	QB	19.7	37.15	SH_v_MF	MF	4
Bench	Jamison Crowder	NYJ	WR	11.5	17.4	SH_v_MF	MF	4
Bench	James Washington	Pit	WR	0.0	0.0	SH_v_MF	MF	4
Bench	Keelan Cole Sr.	Jax	WR	8.7	8.6	SH_v_MF	MF	4
IR	Empty	--	--	--	--	SH_v_MF	MF	4
IR	Empty	--	--	--	--	SH_v_MF	MF	4
IR	Empty	--	--	--	--	SH_v_MF	MF	4
IR	Empty	--	--	--	--	SH_v_MF	MF	4
QB	Josh Allen	Buf	QB	27.0	28.3	DW_v_ZW	DW	4
RB	Ezekiel Elliott	Dal	RB	23.7	20.5	DW_v_ZW	DW	4
RB	Austin Ekeler	LAC	RB	17.3	2.4	DW_v_ZW	DW	4
WR	Robert Woods	LAR	WR	14.0	9.8	DW_v_ZW	DW	4
WR	Greg Ward	Phi	WR	11.4	7.8	DW_v_ZW	DW	4
TE	Jimmy Graham	Chi	TE	9.4	7.3	DW_v_ZW	DW	4
FLEX	Jerick McKinnon	SF	RB	13.5	22.7	DW_v_ZW	DW	4
D/ST	Chiefs	KC	D/ST	7.8	19.0	DW_v_ZW	DW	4
Bench	Todd Gurley II	Atl	RB	13.5	19.3	DW_v_ZW	DW	4
Bench	Steelers	Pit	D/ST	0.0	0.0	DW_v_ZW	DW	4
Bench	Marquise Brown	Bal	WR	12.5	12.6	DW_v_ZW	DW	4
Bench	Deebo Samuel	SF	WR	9.5	7.5	DW_v_ZW	DW	4
Bench	Jeff Wilson Jr.	SF	RB	10.5	2.9	DW_v_ZW	DW	4
Bench	Latavius Murray	NO	RB	9.4	21.3	DW_v_ZW	DW	4
Bench	J.K. Dobbins	Bal	RB	6.6	2.7	DW_v_ZW	DW	4
IR	Tevin Coleman	SF	RB	0.0	0.0	DW_v_ZW	DW	4
IR	Cam Newton	NE	QB	0.0	0.0	DW_v_ZW	DW	4
IR	Alshon Jeffery	Phi	WR	0.0	0.0	DW_v_ZW	DW	4
IR	Empty	--	--	--	--	DW_v_ZW	DW	4
QB	Dak Prescott	Dal	QB	23.7	43.3	DW_v_ZW	ZW	4
RB	James Robinson	Jax	RB	14.3	14.7	DW_v_ZW	ZW	4
RB	Myles Gaskin	Mia	RB	14.0	9.2	DW_v_ZW	ZW	4
WR	Kenny Golladay	Det	WR	14.5	16.2	DW_v_ZW	ZW	4
WR	Tyreek Hill	KC	WR	15.8	16.4	DW_v_ZW	ZW	4
TE	Travis Kelce	KC	TE	14.7	10.0	DW_v_ZW	ZW	4
FLEX	Michael Gallup	Dal	WR	10.4	4.9	DW_v_ZW	ZW	4
D/ST	Texans	Hou	D/ST	6.8	-1.0	DW_v_ZW	ZW	4
Bench	James Conner	Pit	RB	0.0	0.0	DW_v_ZW	ZW	4
Bench	A.J. Brown	Ten	WR	0.0	0.0	DW_v_ZW	ZW	4
Bench	Devonta Freeman	Buf	RB	9.1	10.8	DW_v_ZW	ZW	4
Bench	Anthony McFarland Jr.	Pit	RB	0.0	0.0	DW_v_ZW	ZW	4
Bench	Marquez Valdes-Scantling	GB	WR	10.3	8.5	DW_v_ZW	ZW	4
Bench	Brandin Cooks	Hou	WR	11.5	0.0	DW_v_ZW	ZW	4
Bench	Cordarrelle Patterson	Chi	WR, RB	7.1	1.5	DW_v_ZW	ZW	4
IR	Cam Akers	LAR	RB	0.0	0.0	DW_v_ZW	ZW	4
IR	Damien Harris	NE	RB	2.8	10.0	DW_v_ZW	ZW	4
IR	Allen Lazard	GB	WR	0.0	0.0	DW_v_ZW	ZW	4
IR	Josh Gordon	Sea	WR	0.0	0.0	DW_v_ZW	ZW	4
QB	Justin Herbert	LAC	QB	17.2	26.9	TN_v_EM	TN	4
RB	Kareem Hunt	Cle	RB	14.1	19.1	TN_v_EM	TN	4
RB	Mark Ingram II	FA	RB	9.5	10.7	TN_v_EM	TN	4
WR	Mike Evans	TB	WR	14.7	25.2	TN_v_EM	TN	4
WR	DK Metcalf	Sea	WR	15.7	14.6	TN_v_EM	TN	4
TE	Hunter Henry	LAC	TE	11.1	5.9	TN_v_EM	TN	4
FLEX	Brandon Aiyuk	SF	WR	8.5	13.6	TN_v_EM	TN	4
D/ST	49ers	SF	D/ST	8.8	7.0	TN_v_EM	TN	4
Bench	Derrick Henry	Ten	RB	0.0	0.0	TN_v_EM	TN	4
Bench	Davante Adams	GB	WR	0.0	0.0	TN_v_EM	TN	4
Bench	Patrick Mahomes	KC	QB	25.0	22.6	TN_v_EM	TN	4
Bench	Eric Ebron	Pit	TE	0.0	0.0	TN_v_EM	TN	4
Bench	Chase Claypool	Pit	WR	0.0	0.0	TN_v_EM	TN	4
Bench	Rex Burkhead	NE	RB	9.0	6.0	TN_v_EM	TN	4
Bench	Laviska Shenault Jr.	Jax	WR	9.7	14.1	TN_v_EM	TN	4
IR	Empty	--	--	--	--	TN_v_EM	TN	4
IR	Empty	--	--	--	--	TN_v_EM	TN	4
IR	Empty	--	--	--	--	TN_v_EM	TN	4
IR	Empty	--	--	--	--	TN_v_EM	TN	4
QB	Aaron Rodgers	GB	QB	24.3	32.85	TN_v_EM	EM	4
RB	Clyde Edwards-Helaire	KC	RB	18.6	12.1	TN_v_EM	EM	4
RB	Jamaal Williams	GB	RB	7.3	18.5	TN_v_EM	EM	4
WR	Will Fuller V	Hou	WR	13.8	22.8	TN_v_EM	EM	4
WR	Stefon Diggs	Buf	WR	15.8	17.5	TN_v_EM	EM	4
TE	Mark Andrews	Bal	TE	13.5	20.7	TN_v_EM	EM	4
FLEX	A.J. Green	Cin	WR	12.4	1.3	TN_v_EM	EM	4
D/ST	Ravens	Bal	D/ST	9.4	7.0	TN_v_EM	EM	4
Bench	Chris Godwin	TB	WR	0.0	0.0	TN_v_EM	EM	4
Bench	Leonard Fournette	TB	RB	0.0	0.0	TN_v_EM	EM	4
Bench	Matthew Stafford	LAR	QB	21.3	25.4	TN_v_EM	EM	4
Bench	Jared Cook	FA	TE	0.0	0.0	TN_v_EM	EM	4
Bench	Larry Fitzgerald	Ari	WR	8.3	2.4	TN_v_EM	EM	4
Bench	Curtis Samuel	Car	WR	12.0	7.8	TN_v_EM	EM	4
Bench	DeSean Jackson	FA	WR	0.0	0.0	TN_v_EM	EM	4
IR	Empty	--	--	--	--	TN_v_EM	EM	4
IR	Empty	--	--	--	--	TN_v_EM	EM	4
IR	Empty	--	--	--	--	TN_v_EM	EM	4
IR	Empty	--	--	--	--	TN_v_EM	EM	4
QB	Russell Wilson	Sea	QB	27.1	25.5	CM_v_JK	CM	4
RB	Kenyan Drake	Ari	RB	15.5	3.5	CM_v_JK	CM	4
RB	Miles Sanders	Phi	RB	17.7	9.6	CM_v_JK	CM	4
WR	Robby Anderson	Car	WR	13.7	17.9	CM_v_JK	CM	4
WR	T.Y. Hilton	Ind	WR	10.8	5.9	CM_v_JK	CM	4
TE	Hayden Hurst	Atl	TE	10.3	9.1	CM_v_JK	CM	4
FLEX	David Montgomery	Chi	RB	12.6	10.7	CM_v_JK	CM	4
D/ST	Buccaneers	TB	D/ST	7.8	7.0	CM_v_JK	CM	4
Bench	Michael Thomas	NO	WR	0.0	0.0	CM_v_JK	CM	4
Bench	Carson Wentz	Ind	QB	17.8	24.35	CM_v_JK	CM	4
Bench	D'Andre Swift	Det	RB	8.0	15.2	CM_v_JK	CM	4
Bench	Diontae Johnson	Pit	WR	0.0	0.0	CM_v_JK	CM	4
Bench	Carlos Hyde	Sea	RB	0.0	0.0	CM_v_JK	CM	4
Bench	Cole Beasley	Buf	WR	9.9	12.2	CM_v_JK	CM	4
Bench	Jordan Akins	Hou	TE	7.6	7.6	CM_v_JK	CM	4
IR	Empty	--	--	--	--	CM_v_JK	CM	4
IR	Empty	--	--	--	--	CM_v_JK	CM	4
IR	Empty	--	--	--	--	CM_v_JK	CM	4
IR	Empty	--	--	--	--	CM_v_JK	CM	4
QB	Drew Brees	NO	QB	20.5	19.0	CM_v_JK	JK	4
RB	Aaron Jones	GB	RB	20.0	22.1	CM_v_JK	JK	4
RB	Josh Jacobs	LV	RB	18.8	10.3	CM_v_JK	JK	4
WR	Cooper Kupp	LAR	WR	14.3	17.7	CM_v_JK	JK	4
WR	Keenan Allen	LAC	WR	16.1	14.2	CM_v_JK	JK	4
TE	Darren Waller	LV	TE	12.7	15.8	CM_v_JK	JK	4
FLEX	Allen Robinson II	Chi	WR	15.6	23.1	CM_v_JK	JK	4
D/ST	Seahawks	Sea	D/ST	6.8	3.0	CM_v_JK	JK	4
Bench	Marvin Jones Jr.	Det	WR	12.8	1.9	CM_v_JK	JK	4
Bench	James White	NE	RB	10.3	12.9	CM_v_JK	JK	4
Bench	Patriots	NE	D/ST	3.8	4.0	CM_v_JK	JK	4
Bench	Anthony Miller	Chi	WR	8.6	4.6	CM_v_JK	JK	4
Bench	Greg Olsen	Sea	TE	7.4	8.5	CM_v_JK	JK	4
Bench	Joshua Kelley	LAC	RB	8.0	4.3	CM_v_JK	JK	4
Bench	Ryan Tannehill	Ten	QB	0.0	0.0	CM_v_JK	JK	4
IR	Empty	--	--	--	--	CM_v_JK	JK	4
IR	Empty	--	--	--	--	CM_v_JK	JK	4
IR	Empty	--	--	--	--	CM_v_JK	JK	4
IR	Empty	--	--	--	--	CM_v_JK	JK	4
QB	Ben Roethlisberger	Pit	QB	21.8	23.75	JR_v_MR	JR	5
RB	Duke Johnson	FA	RB	7.7	2.9	JR_v_MR	JR	5
RB	David Johnson	Hou	RB	14.9	12.3	JR_v_MR	JR	5
WR	DJ Moore	Car	WR	13.9	19.3	JR_v_MR	JR	5
WR	Calvin Ridley	Atl	WR	16.6	21.6	JR_v_MR	JR	5
TE	Mike Gesicki	Mia	TE	8.9	14.1	JR_v_MR	JR	5
FLEX	DJ Chark Jr.	Jax	WR	12.8	4.6	JR_v_MR	JR	5
D/ST	Rams	LAR	D/ST	8.0	15.0	JR_v_MR	JR	5
Bench	Devin Singletary	Buf	RB	12.7	4.3	JR_v_MR	JR	5
Bench	Henry Ruggs III	LV	WR	9.5	19.8	JR_v_MR	JR	5
Bench	Colts	Ind	D/ST	7.5	11.0	JR_v_MR	JR	5
Bench	Jerry Jeudy	Den	WR	0.0	0.0	JR_v_MR	JR	5
Bench	Tyler Eifert	Jax	TE	7.2	4.6	JR_v_MR	JR	5
Bench	Frank Gore	NYJ	RB	5.2	3.0	JR_v_MR	JR	5
Bench	Nick Foles	Chi	QB	19.7	15.05	JR_v_MR	JR	5
IR	Saquon Barkley	NYG	RB	0.0	0.0	JR_v_MR	JR	5
IR	Dallas Goedert	Phi	TE	0.0	0.0	JR_v_MR	JR	5
IR	Empty	--	--	--	--	JR_v_MR	JR	5
IR	Empty	--	--	--	--	JR_v_MR	JR	5
QB	Matt Ryan	Atl	QB	22.7	10.2	JR_v_MR	MR	5
RB	Jonathan Taylor	Ind	RB	14.4	15.4	JR_v_MR	MR	5
RB	Ronald Jones II	TB	RB	15.3	15.5	JR_v_MR	MR	5
WR	Tyler Boyd	Cin	WR	13.5	8.2	JR_v_MR	MR	5
WR	Justin Jefferson	Min	WR	12.6	5.3	JR_v_MR	MR	5
TE	Austin Hooper	Cle	TE	8.6	10.7	JR_v_MR	MR	5
FLEX	Le'Veon Bell	KC	RB	13.1	7.7	JR_v_MR	MR	5
D/ST	Chiefs	KC	D/ST	6.6	-5.0	JR_v_MR	MR	5
Bench	Julian Edelman	NE	WR	0.0	0.0	JR_v_MR	MR	5
Bench	John Brown	Buf	WR	0.0	0.0	JR_v_MR	MR	5
Bench	Jonnu Smith	Ten	TE	12.1	21.0	JR_v_MR	MR	5
Bench	Jared Goff	Det	QB	18.8	28.45	JR_v_MR	MR	5
Bench	Russell Gage	Atl	WR	10.2	3.6	JR_v_MR	MR	5
Bench	D'Ernest Johnson	Cle	RB	6.6	4.6	JR_v_MR	MR	5
Bench	Tre'Quan Smith	NO	WR	6.1	2.8	JR_v_MR	MR	5
IR	Nick Chubb	Cle	RB	0.0	0.0	JR_v_MR	MR	5
IR	Noah Fant	Den	TE	0.0	0.0	JR_v_MR	MR	5
IR	Empty	--	--	--	--	JR_v_MR	MR	5
IR	Empty	--	--	--	--	JR_v_MR	MR	5
QB	Lamar Jackson	Bal	QB	26.1	16.3	MF_v_DW	MF	5
RB	Darrell Henderson Jr.	LAR	RB	10.4	21.8	MF_v_DW	MF	5
RB	Antonio Gibson	Wsh	RB	13.3	10.1	MF_v_DW	MF	5
WR	DeAndre Hopkins	Ari	WR	18.8	25.1	MF_v_DW	MF	5
WR	Tyler Lockett	Sea	WR	16.8	8.4	MF_v_DW	MF	5
TE	Tyler Higbee	LAR	TE	7.5	3.2	MF_v_DW	MF	5
FLEX	Jamison Crowder	NYJ	WR	13.0	25.6	MF_v_DW	MF	5
D/ST	Saints	NO	D/ST	6.6	2.0	MF_v_DW	MF	5
Bench	Raheem Mostert	SF	RB	14.3	14.9	MF_v_DW	MF	5
Bench	Emmanuel Sanders	NO	WR	5.7	24.2	MF_v_DW	MF	5
Bench	Tom Brady	TB	QB	21.5	16.65	MF_v_DW	MF	5
Bench	Darius Slayton	NYG	WR	12.7	20.9	MF_v_DW	MF	5
Bench	T.J. Hockenson	Det	TE	0.0	0.0	MF_v_DW	MF	5
Bench	James Washington	Pit	WR	7.3	5.5	MF_v_DW	MF	5
Bench	Keelan Cole Sr.	Jax	WR	8.6	10.7	MF_v_DW	MF	5
IR	Empty	--	--	--	--	MF_v_DW	MF	5
IR	Empty	--	--	--	--	MF_v_DW	MF	5
IR	Empty	--	--	--	--	MF_v_DW	MF	5
IR	Empty	--	--	--	--	MF_v_DW	MF	5
QB	Josh Allen	Buf	QB	28.4	20.95	MF_v_DW	DW	5
RB	Ezekiel Elliott	Dal	RB	23.8	23.5	MF_v_DW	DW	5
RB	Jerick McKinnon	SF	RB	12.3	2.5	MF_v_DW	DW	5
WR	Robert Woods	LAR	WR	13.8	17.1	MF_v_DW	DW	5
WR	Marquise Brown	Bal	WR	13.6	19.8	MF_v_DW	DW	5
TE	Jimmy Graham	Chi	TE	9.7	12.3	MF_v_DW	DW	5
FLEX	Deebo Samuel	SF	WR	12.0	4.2	MF_v_DW	DW	5
D/ST	Steelers	Pit	D/ST	8.6	8.0	MF_v_DW	DW	5
Bench	Latavius Murray	NO	RB	9.7	7.7	MF_v_DW	DW	5
Bench	Robert Tonyan	GB	TE	0.0	0.0	MF_v_DW	DW	5
Bench	Ke'Shawn Vaughn	TB	RB	8.6	0.5	MF_v_DW	DW	5
Bench	T.Y. Hilton	Ind	WR	10.5	12.9	MF_v_DW	DW	5
Bench	Chris Godwin	TB	WR	0.0	0.0	MF_v_DW	DW	5
Bench	Jordan Wilkins	Ind	RB	5.9	0.1	MF_v_DW	DW	5
Bench	Tim Patrick	Den	WR	0.0	0.0	MF_v_DW	DW	5
IR	Tevin Coleman	SF	RB	0.0	0.0	MF_v_DW	DW	5
IR	Austin Ekeler	LAC	RB	0.0	0.0	MF_v_DW	DW	5
IR	Cam Newton	NE	QB	0.0	0.0	MF_v_DW	DW	5
IR	Empty	--	--	--	--	MF_v_DW	DW	5
QB	Dak Prescott	Dal	QB	24.8	16.1	ZW_v_JK	ZW	5
RB	James Robinson	Jax	RB	16.1	10.0	ZW_v_JK	ZW	5
RB	James Conner	Pit	RB	15.8	15.3	ZW_v_JK	ZW	5
WR	Tyreek Hill	KC	WR	15.4	18.3	ZW_v_JK	ZW	5
WR	Tee Higgins	Cin	WR	10.5	10.2	ZW_v_JK	ZW	5
TE	Travis Kelce	KC	TE	16.2	24.8	ZW_v_JK	ZW	5
FLEX	Myles Gaskin	Mia	RB	12.9	20.1	ZW_v_JK	ZW	5
D/ST	Seahawks	Sea	D/ST	7.2	6.0	ZW_v_JK	ZW	5
Bench	Kenny Golladay	Det	WR	0.0	0.0	ZW_v_JK	ZW	5
Bench	Cam Akers	LAR	RB	6.7	6.1	ZW_v_JK	ZW	5
Bench	A.J. Brown	Ten	WR	12.8	21.2	ZW_v_JK	ZW	5
Bench	Devonta Freeman	Buf	RB	10.3	16.7	ZW_v_JK	ZW	5
Bench	Michael Gallup	Dal	WR	9.7	11.3	ZW_v_JK	ZW	5
Bench	Damien Harris	NE	RB	0.0	0.0	ZW_v_JK	ZW	5
Bench	Brandin Cooks	Hou	WR	9.1	30.1	ZW_v_JK	ZW	5
IR	Allen Lazard	GB	WR	0.0	0.0	ZW_v_JK	ZW	5
IR	Empty	--	--	--	--	ZW_v_JK	ZW	5
IR	Empty	--	--	--	--	ZW_v_JK	ZW	5
IR	Empty	--	--	--	--	ZW_v_JK	ZW	5
QB	Drew Brees	NO	QB	18.4	25.35	ZW_v_JK	JK	5
RB	Josh Jacobs	LV	RB	17.5	22.5	ZW_v_JK	JK	5
RB	Joshua Kelley	LAC	RB	13.5	4.8	ZW_v_JK	JK	5
WR	Allen Robinson II	Chi	WR	15.3	19.0	ZW_v_JK	JK	5
WR	Keenan Allen	LAC	WR	16.2	10.9	ZW_v_JK	JK	5
TE	Darren Waller	LV	TE	14.8	15.8	ZW_v_JK	JK	5
FLEX	Cooper Kupp	LAR	WR	14.6	11.6	ZW_v_JK	JK	5
D/ST	Cowboys	Dal	D/ST	7.8	10.0	ZW_v_JK	JK	5
Bench	Aaron Jones	GB	RB	0.0	0.0	ZW_v_JK	JK	5
Bench	Marvin Jones Jr.	Det	WR	0.0	0.0	ZW_v_JK	JK	5
Bench	James White	NE	RB	0.0	0.0	ZW_v_JK	JK	5
Bench	Patriots	NE	D/ST	0.0	0.0	ZW_v_JK	JK	5
Bench	Anthony Miller	Chi	WR	7.8	6.8	ZW_v_JK	JK	5
Bench	Greg Olsen	Sea	TE	9.0	3.0	ZW_v_JK	JK	5
Bench	Ryan Tannehill	Ten	QB	19.9	31.95	ZW_v_JK	JK	5
IR	Sterling Shepard	NYG	WR	0.0	0.0	ZW_v_JK	JK	5
IR	Marlon Mack	Ind	RB	0.0	0.0	ZW_v_JK	JK	5
IR	Empty	--	--	--	--	ZW_v_JK	JK	5
IR	Empty	--	--	--	--	ZW_v_JK	JK	5
QB	Kyler Murray	Ari	QB	25.1	31.1	BG_v_EM	BG	5
RB	Alvin Kamara	NO	RB	22.2	19.9	BG_v_EM	BG	5
RB	Nyheim Hines	Ind	RB	11.1	5.0	BG_v_EM	BG	5
WR	Adam Thielen	Min	WR	17.2	29.3	BG_v_EM	BG	5
WR	Odell Beckham Jr.	Cle	WR	14.0	11.6	BG_v_EM	BG	5
TE	George Kittle	SF	TE	17.2	8.4	BG_v_EM	BG	5
FLEX	DeVante Parker	Mia	WR	13.8	13.0	BG_v_EM	BG	5
D/ST	Bills	Buf	D/ST	7.5	-3.0	BG_v_EM	BG	5
Bench	Melvin Gordon III	Den	RB	0.0	0.0	BG_v_EM	BG	5
Bench	Evan Engram	NYG	TE	11.4	9.5	BG_v_EM	BG	5
Bench	Mecole Hardman	KC	WR	8.6	7.0	BG_v_EM	BG	5
Bench	N'Keal Harry	NE	WR	0.0	0.0	BG_v_EM	BG	5
Bench	Sammy Watkins	KC	WR	11.9	10.4	BG_v_EM	BG	5
Bench	J.D. McKissic	Wsh	RB	9.5	10.9	BG_v_EM	BG	5
Bench	Reggie Bonnafon	Car	RB	0.0	0.0	BG_v_EM	BG	5
IR	Empty	--	--	--	--	BG_v_EM	BG	5
IR	Empty	--	--	--	--	BG_v_EM	BG	5
IR	Empty	--	--	--	--	BG_v_EM	BG	5
IR	Empty	--	--	--	--	BG_v_EM	BG	5
QB	Kirk Cousins	Min	QB	18.4	17.65	BG_v_EM	EM	5
RB	Clyde Edwards-Helaire	KC	RB	19.8	11.0	BG_v_EM	EM	5
RB	Todd Gurley II	Atl	RB	16.1	25.0	BG_v_EM	EM	5
WR	Will Fuller V	Hou	WR	14.8	15.8	BG_v_EM	EM	5
WR	Stefon Diggs	Buf	WR	16.1	20.6	BG_v_EM	EM	5
TE	Mark Andrews	Bal	TE	13.3	17.6	BG_v_EM	EM	5
FLEX	A.J. Green	Cin	WR	10.8	0.0	BG_v_EM	EM	5
D/ST	Ravens	Bal	D/ST	7.6	28.0	BG_v_EM	EM	5
Bench	Leonard Fournette	TB	RB	1.0	0.0	BG_v_EM	EM	5
Bench	Matthew Stafford	LAR	QB	0.0	0.0	BG_v_EM	EM	5
Bench	Jared Cook	FA	TE	8.7	13.2	BG_v_EM	EM	5
Bench	Aaron Rodgers	GB	QB	0.0	0.0	BG_v_EM	EM	5
Bench	Larry Fitzgerald	Ari	WR	6.5	7.5	BG_v_EM	EM	5
Bench	Jamaal Williams	GB	RB	0.0	0.0	BG_v_EM	EM	5
Bench	Brian Hill	Atl	RB	6.7	7.4	BG_v_EM	EM	5
IR	Empty	--	--	--	--	BG_v_EM	EM	5
IR	Empty	--	--	--	--	BG_v_EM	EM	5
IR	Empty	--	--	--	--	BG_v_EM	EM	5
IR	Empty	--	--	--	--	BG_v_EM	EM	5
QB	Deshaun Watson	Hou	QB	24.9	30.45	AY_v_TN	AY	5
RB	Dalvin Cook	Min	RB	19.3	19.9	AY_v_TN	AY	5
RB	David Montgomery	Chi	RB	13.1	18.9	AY_v_TN	AY	5
WR	Terry McLaurin	Wsh	WR	14.9	5.6	AY_v_TN	AY	5
WR	Cole Beasley	Buf	WR	10.0	11.3	AY_v_TN	AY	5
TE	Hayden Hurst	Atl	TE	10.0	2.8	AY_v_TN	AY	5
FLEX	Malcolm Brown	LAR	RB	9.7	3.4	AY_v_TN	AY	5
D/ST	Cardinals	Ari	D/ST	7.5	8.0	AY_v_TN	AY	5
Bench	Alexander Mattison	Min	RB	6.5	16.6	AY_v_TN	AY	5
Bench	Logan Thomas	Wsh	TE	6.5	1.4	AY_v_TN	AY	5
Bench	Ryan Fitzpatrick	Mia	QB	19.1	31.1	AY_v_TN	AY	5
Bench	Giovani Bernard	Cin	RB	5.7	1.4	AY_v_TN	AY	5
Bench	Julio Jones	Atl	WR	0.0	0.0	AY_v_TN	AY	5
Bench	Michael Thomas	NO	WR	0.0	0.0	AY_v_TN	AY	5
Bench	Chargers	LAC	D/ST	4.4	1.0	AY_v_TN	AY	5
IR	Christian McCaffrey	Car	RB	0.0	0.0	AY_v_TN	AY	5
IR	Empty	--	--	--	--	AY_v_TN	AY	5
IR	Empty	--	--	--	--	AY_v_TN	AY	5
IR	Empty	--	--	--	--	AY_v_TN	AY	5
QB	Patrick Mahomes	KC	QB	26.9	34.1	AY_v_TN	TN	5
RB	Derrick Henry	Ten	RB	18.1	19.3	AY_v_TN	TN	5
RB	Kareem Hunt	Cle	RB	16.5	18.3	AY_v_TN	TN	5
WR	Mike Evans	TB	WR	14.8	15.1	AY_v_TN	TN	5
WR	DK Metcalf	Sea	WR	15.6	27.3	AY_v_TN	TN	5
TE	Hunter Henry	LAC	TE	12.4	12.3	AY_v_TN	TN	5
FLEX	Brandon Aiyuk	SF	WR	8.7	7.4	AY_v_TN	TN	5
D/ST	49ers	SF	D/ST	8.0	-4.0	AY_v_TN	TN	5
Bench	Davante Adams	GB	WR	0.0	0.0	AY_v_TN	TN	5
Bench	Eric Ebron	Pit	TE	8.4	7.3	AY_v_TN	TN	5
Bench	Chase Claypool	Pit	WR	6.6	42.6	AY_v_TN	TN	5
Bench	Rex Burkhead	NE	RB	0.0	0.0	AY_v_TN	TN	5
Bench	Mark Ingram II	FA	RB	9.1	5.7	AY_v_TN	TN	5
